Sample_ID,PC1_0.03008,PC2_0.01143,PC3_0.00354,Super_Population,Population,Population_Description
NA19312,-1.7576969608252169,0.20278071062395744,0.15028238959967002,AFR,LWK,"Luhya in Webuye, Kenya"
NA19314,-1.5243629788583393,0.13361556153995022,0.06919443588993808,AFR,LWK,"Luhya in Webuye, Kenya"
NA19315,-1.4460869988854326,0.22215818194985584,0.06683007903048979,AFR,LWK,"Luhya in Webuye, Kenya"
NA19316,-1.5005434730343017,0.1167360822348508,0.2622431454087737,AFR,LWK,"Luhya in Webuye, Kenya"
NA19317,-1.6788695691996622,0.06490917885589678,-0.00640022992088365,AFR,LWK,"Luhya in Webuye, Kenya"
NA19318,-1.540664193146445,0.12147803805522207,0.14194326205225305,AFR,LWK,"Luhya in Webuye, Kenya"
NA19319,-1.6047072787327057,0.06273012923013878,-0.2602452235536332,AFR,LWK,"Luhya in Webuye, Kenya"
NA19320,-1.7873597598080249,0.0865400572224867,-0.1320863287352738,AFR,LWK,"Luhya in Webuye, Kenya"
NA19321,-1.7591290954716274,0.26221594245585805,0.20896873644538866,AFR,LWK,"Luhya in Webuye, Kenya"
NA19323,-1.679207482405881,0.1619651937466362,0.14702368192234927,AFR,LWK,"Luhya in Webuye, Kenya"
NA19324,-1.6399938467767448,0.0905263059732859,0.0069790262053999064,AFR,LWK,"Luhya in Webuye, Kenya"
NA19327,-1.49789485099249,0.3682661635394861,0.2986935516308263,AFR,LWK,"Luhya in Webuye, Kenya"
NA19328,-1.5942278386513415,-0.05567767698036583,0.12295983442419267,AFR,LWK,"Luhya in Webuye, Kenya"
NA19331,-1.6760651046074406,0.07230163279968944,-0.028609459466248686,AFR,LWK,"Luhya in Webuye, Kenya"
NA19332,-1.5748941414867788,0.11706621200767267,0.06468533026287833,AFR,LWK,"Luhya in Webuye, Kenya"
NA19334,-1.554587571065268,0.16945923548488925,-0.1832691479938002,AFR,LWK,"Luhya in Webuye, Kenya"
NA19338,-1.5758694545129597,0.13037246613956247,0.2680253854712965,AFR,LWK,"Luhya in Webuye, Kenya"
NA19346,-1.4675422525619222,-0.16073745460830172,0.07181236018230079,AFR,LWK,"Luhya in Webuye, Kenya"
NA19347,-1.578703006241855,0.1180350692180395,-0.15151688612158404,AFR,LWK,"Luhya in Webuye, Kenya"
NA19350,-1.6241452190084955,0.025389274517848708,0.03032659801446972,AFR,LWK,"Luhya in Webuye, Kenya"
NA19351,-1.6934004748927551,0.036460207854869794,-0.015460194056207268,AFR,LWK,"Luhya in Webuye, Kenya"
NA19355,-1.6278899760742849,0.11871457113783808,0.027470975339526336,AFR,LWK,"Luhya in Webuye, Kenya"
NA19360,-1.5799686187555035,0.03752411689662219,-0.07788744595676547,AFR,LWK,"Luhya in Webuye, Kenya"
NA19372,-1.5792141097298542,-0.10529679233655267,-0.19167032721695995,AFR,LWK,"Luhya in Webuye, Kenya"
NA19374,-1.552977237448688,0.050726059787508535,-0.1607036067736487,AFR,LWK,"Luhya in Webuye, Kenya"
NA19375,-1.7318171126549882,0.03261301241360047,0.2508835580722541,AFR,LWK,"Luhya in Webuye, Kenya"
NA19376,-1.7311774213727802,0.15641561841359347,0.1839393443477514,AFR,LWK,"Luhya in Webuye, Kenya"
NA19377,-1.4636253985069931,0.1202392538327408,-0.010777405914821207,AFR,LWK,"Luhya in Webuye, Kenya"
NA19378,-1.555247637541275,0.024899835729749072,-0.2754281677548671,AFR,LWK,"Luhya in Webuye, Kenya"
NA19379,-1.8402972186671416,0.21715596447519234,-0.09880643728973958,AFR,LWK,"Luhya in Webuye, Kenya"
NA19380,-1.5294558585104054,0.21560243484805566,-0.29668747914038435,AFR,LWK,"Luhya in Webuye, Kenya"
NA19383,-1.6567909432169012,0.056409394025107876,-0.010033677334782944,AFR,LWK,"Luhya in Webuye, Kenya"
NA19384,-1.5490030001179258,0.1544401203232991,0.050561450115715736,AFR,LWK,"Luhya in Webuye, Kenya"
NA19385,-1.853591979994741,-0.013002452813873888,0.10347470227699304,AFR,LWK,"Luhya in Webuye, Kenya"
NA19390,-1.5030857057613434,0.23144369424004524,0.1800902611318686,AFR,LWK,"Luhya in Webuye, Kenya"
NA19391,-1.5704414059227922,0.21364057294522976,0.17693192148841494,AFR,LWK,"Luhya in Webuye, Kenya"
NA19393,-1.6282805681847985,0.0411267659925781,-0.04943877795690082,AFR,LWK,"Luhya in Webuye, Kenya"
NA19394,-1.7590378010191776,0.20930182510971126,-0.01069377653676956,AFR,LWK,"Luhya in Webuye, Kenya"
NA19395,-1.6959137687810697,0.2301411721643673,-0.09461269924480556,AFR,LWK,"Luhya in Webuye, Kenya"
NA19397,-1.638589025355454,0.02661802629120319,-0.4115150594136223,AFR,LWK,"Luhya in Webuye, Kenya"
NA19399,-1.6726408173759768,0.1482582791665985,0.2677183845352068,AFR,LWK,"Luhya in Webuye, Kenya"
NA19401,-1.5026926514300654,-0.15236730709336035,0.00942353163461765,AFR,LWK,"Luhya in Webuye, Kenya"
NA19403,-1.6503406877233118,0.21907251124165314,0.2926638283680861,AFR,LWK,"Luhya in Webuye, Kenya"
NA19404,-1.580696416588106,0.21832751932581,0.2106740201562705,AFR,LWK,"Luhya in Webuye, Kenya"
NA19428,-1.58627761713727,0.03672446069651874,-0.0717234809797195,AFR,LWK,"Luhya in Webuye, Kenya"
NA19429,-1.5732077249674343,0.4051700890815674,0.33241261299839103,AFR,LWK,"Luhya in Webuye, Kenya"
NA19430,-1.521003662076165,-0.04597179987957041,-0.1872491389887031,AFR,LWK,"Luhya in Webuye, Kenya"
NA19431,-1.7362415813223089,0.311457024266178,0.07948093185258337,AFR,LWK,"Luhya in Webuye, Kenya"
NA19434,-1.6839873451017795,0.1725798590470816,0.019492219741618147,AFR,LWK,"Luhya in Webuye, Kenya"
NA19435,-1.5659404445989096,0.039343429558466834,-0.12619420208744547,AFR,LWK,"Luhya in Webuye, Kenya"
NA19436,-1.4781927124758178,0.028376572927266863,-0.1212411750359807,AFR,LWK,"Luhya in Webuye, Kenya"
NA19437,-1.617463631435862,0.19629668837902708,-0.28884810234174435,AFR,LWK,"Luhya in Webuye, Kenya"
NA19438,-1.5708884392150066,0.33601532110999033,0.02636309989222652,AFR,LWK,"Luhya in Webuye, Kenya"
NA19439,-1.6112836402420156,0.26144854705106985,0.30474310585570563,AFR,LWK,"Luhya in Webuye, Kenya"
NA19440,-1.607483571172719,0.13279322165349086,0.029531285860747776,AFR,LWK,"Luhya in Webuye, Kenya"
NA19443,-1.7855002277471583,0.22264310559124573,0.05396997856103959,AFR,LWK,"Luhya in Webuye, Kenya"
NA19445,-1.6732067323532795,0.2039341722492799,0.17889210619471976,AFR,LWK,"Luhya in Webuye, Kenya"
NA19446,-1.4648138960050874,0.2428285793643865,0.11147730357688952,AFR,LWK,"Luhya in Webuye, Kenya"
NA19448,-1.6010325890727168,-0.006914772222216258,-0.5501152730992309,AFR,LWK,"Luhya in Webuye, Kenya"
NA19449,-1.566536656567613,-0.008469413722070275,-0.16491054456716006,AFR,LWK,"Luhya in Webuye, Kenya"
NA19451,-1.5866240726961902,0.14353009776126513,0.4021864786352439,AFR,LWK,"Luhya in Webuye, Kenya"
NA19452,-1.4493352671145503,-0.04214492298247658,-0.015405759479787541,AFR,LWK,"Luhya in Webuye, Kenya"
NA19454,-1.6123704445282236,0.1422202109640737,0.6007356720030937,AFR,LWK,"Luhya in Webuye, Kenya"
NA19455,-1.62099122060555,0.16792702398127285,-0.03323096692831143,AFR,LWK,"Luhya in Webuye, Kenya"
NA19456,-1.42149449697494,0.07679063788120513,0.2419006081309967,AFR,LWK,"Luhya in Webuye, Kenya"
NA19457,-1.5967744285884051,0.09678102220815002,-0.11836184344388573,AFR,LWK,"Luhya in Webuye, Kenya"
NA19461,-1.496261482726307,-0.1319533999602478,0.037537327776893975,AFR,LWK,"Luhya in Webuye, Kenya"
NA19462,-1.6931877012196055,0.26515111860493346,-0.2153481806808805,AFR,LWK,"Luhya in Webuye, Kenya"
NA19463,-1.6483371904991897,0.05535021849771386,0.35111110881285185,AFR,LWK,"Luhya in Webuye, Kenya"
NA19466,-1.5892446875393915,0.05177971063211712,0.03953782104295223,AFR,LWK,"Luhya in Webuye, Kenya"
NA19467,-1.6594816631674594,0.19391845950953224,-0.22519371862022794,AFR,LWK,"Luhya in Webuye, Kenya"
NA19468,-1.7476824109538909,0.23880028332706624,-0.07743062678109798,AFR,LWK,"Luhya in Webuye, Kenya"
NA19471,-1.5788946155547512,0.013564615053508157,-0.1131163821770833,AFR,LWK,"Luhya in Webuye, Kenya"
NA19472,-1.6016993792363703,0.2397645469700804,-0.046711584578360464,AFR,LWK,"Luhya in Webuye, Kenya"
NA19473,-1.4635938730244027,0.054105530490162035,-0.2079757627730934,AFR,LWK,"Luhya in Webuye, Kenya"
NA19474,-1.5516439674885651,0.11862597028069854,-0.012519213600823536,AFR,LWK,"Luhya in Webuye, Kenya"
NA19475,-1.5969145900753663,0.2825211685351804,-0.027016918523059527,AFR,LWK,"Luhya in Webuye, Kenya"
NA19625,-0.5235269114484056,0.18180247803693086,-1.5424855926661496,AFR,ASW,African Ancestry in Southwest US
NA19648,0.5166928982212068,-1.2916562701603198,0.06807896725468507,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19649,0.5083590205546659,-1.1311440561323058,-0.2474491477937679,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19651,0.7004433642047911,-0.8335230448546477,-0.4743404022737223,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19652,0.3482938458578968,-0.9696013238197252,-0.9736916149272132,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19654,0.7569327543655807,-0.5679167631600976,-1.899221186737749,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19655,0.4013628331863473,0.2083373567659993,-2.048358586545596,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19657,0.5669673837658328,-0.11480804631182268,-2.3877262935247217,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19658,0.4591902505787686,-0.8372881682345098,-1.9566237312743608,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19661,0.6597977591799822,-0.5145615626497522,-1.8546050721886005,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19663,0.6520353827542817,0.1504229939861483,-2.305116730566183,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19664,0.5283797851513159,0.4565155699410223,-2.3455984579213904,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19669,0.5704273742398006,-0.7979710348838875,-0.6047529511889417,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19670,0.3679333180249568,-0.31038522734517904,-1.4034197264295432,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19676,0.5827461193572372,-0.4068488309358329,-1.5882543761908157,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19678,0.6769600606907789,-0.63212669415186,-1.335580887119425,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19679,0.5852919908167399,-0.8893041572670637,-0.6674359015733585,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19681,0.11965581325508465,0.1657269950291565,-1.9134637253428064,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19682,0.637398053756541,-0.09657577196411972,-2.1355759476194187,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19684,0.6373858154245493,-0.2990145642690408,-1.5886136365375905,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19700,-1.133504475358008,-0.3364672259755133,-0.3976243669377476,AFR,ASW,African Ancestry in Southwest US
NA19701,-1.1374153004123568,0.06582226227347243,-0.1924529628336953,AFR,ASW,African Ancestry in Southwest US
NA19703,-1.473564220051248,0.13201324463267175,-0.052502680197433683,AFR,ASW,African Ancestry in Southwest US
NA19704,-1.7606390119254836,0.1709232252949291,-0.1230828411961126,AFR,ASW,African Ancestry in Southwest US
NA19707,-1.4076989682338483,-0.09860282033252116,-0.2415371874837081,AFR,ASW,African Ancestry in Southwest US
NA19711,-1.732876219937078,0.2747079536685611,0.053539861016914624,AFR,ASW,African Ancestry in Southwest US
NA19712,-1.4241895093595636,0.1418583785800641,-0.24640421942186802,AFR,ASW,African Ancestry in Southwest US
NA19713,-0.6502982147695908,-0.2636063747510889,-0.18927795719257104,AFR,ASW,African Ancestry in Southwest US
NA19716,0.6757342531094571,-0.3878666654749914,-2.0641577823800987,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19717,0.6722580219416493,0.474623390775648,-3.0615375180465145,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19719,0.3740962912005104,0.087126770377035,-2.4699182190973143,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19720,0.7185563473169269,-0.10702866802375688,-2.3863505598574903,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19722,0.5493339972694945,-0.7919286983882077,-1.2489051151770612,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19723,0.7228492379173979,-0.6672954424219887,-1.6286999447076431,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19725,0.5772526556548757,0.033055063149730744,-1.5248053636387453,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19726,0.5318541084460199,0.07656377786372752,-1.9575651422999047,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19728,0.8194473101729667,-0.3118640407630148,-2.1104492675631596,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19729,0.715595317721035,0.30215889896972864,-3.5998486163257013,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19731,0.8097475873798661,0.13887928022152876,-3.261576803294333,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19732,0.8451136339449156,0.650695288498938,-4.137413146618716,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19734,0.7141136516585146,-0.4666010742072502,-1.271784537788359,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19735,0.6049653364976273,0.43989416187500696,-2.61495332821702,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19740,0.6829430426034063,0.2458331334650253,-1.7730262328911832,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19741,0.730824097280407,0.4709346337746378,-3.4183326848865425,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19746,0.3697374729356835,-0.012158052516942864,-1.6113720475595141,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19747,0.5929979067978649,-0.7234420644650246,-0.9973711027283324,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19749,0.6586417611751794,0.07773927349415531,-2.4970558697300334,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19750,0.4831760524468205,-0.4961525596730891,-1.7497001783117248,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19752,0.5128411292240063,-0.1646619397495128,-1.7649755609620184,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19755,0.4225490999894976,0.008062839727453476,-1.7352543288510496,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19756,0.7152970912886816,-0.5949204221748068,-1.2930435822440711,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19758,0.7082029144756563,0.4321553537651671,-2.7154373533068537,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19759,0.8001125681846556,0.7368023780234243,-3.9667716697487454,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19761,0.5980077476507734,0.22993296835900584,-2.131256357827489,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19762,0.4722233319883572,-0.08197743174690109,-1.7309561953200725,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19764,0.6702246919085665,-0.1412787571184297,-2.8019883750859185,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19770,0.7586213770770311,0.506284551287976,-3.2158390354952364,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19771,0.7822062574690428,-0.2204374533675868,-1.9804740440264368,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19773,0.4179729772147564,-0.4797662029604289,-1.3563406768661337,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19774,0.2991351104624103,-0.4999600682657223,-1.051747157321994,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19776,0.037559908062262864,-0.2124408284051459,-1.58932532012698,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19777,0.6138248852303831,-0.2162588843119464,-2.6789670185053818,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19779,0.5035155161217135,-0.8862588388048412,-1.1634592819760492,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19780,0.7031303873401303,-0.3862776363366257,-1.9747672698587442,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19782,0.3076089805621484,-0.2400218515726369,-2.009207042464744,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19783,0.8029649456938691,0.3667406486172943,-3.2527117892827904,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19785,0.5937112665215217,0.9150011573285612,-2.9689214330313165,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19786,0.5509086556242069,0.196910835842202,-2.3963342197001194,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19788,0.4982359150006153,-0.2048376721828304,-2.2541446159177707,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19789,0.4742260703711623,-0.730515222177798,-1.045379901446147,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19792,0.5637852380890578,-0.8075849859325414,-0.2771064852723764,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19794,0.5399698884464172,-0.3765415477852653,-1.4813170271543945,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19795,0.501428625857356,-0.7174747585012006,-1.0900428796568775,AMR,MXL,"Mexican Ancestry in Los Angeles, California"
NA19818,-0.5567988500750745,-0.2814190063932057,-0.04053006966616071,AFR,ASW,African Ancestry in Southwest US
NA19819,-0.6445173299056096,-0.5346460074540591,-0.3790460258813916,AFR,ASW,African Ancestry in Southwest US
NA19834,-0.924851255272208,-0.3857088961160389,-0.7175749899606367,AFR,ASW,African Ancestry in Southwest US
NA19835,-1.6540450200248136,0.3543023544827811,0.14394350711317158,AFR,ASW,African Ancestry in Southwest US
NA19900,-0.8844606243804339,-0.24076684782302304,0.11641945436589235,AFR,ASW,African Ancestry in Southwest US
NA19901,-1.5516623562919043,0.14611472355832872,-0.15190214198530508,AFR,ASW,African Ancestry in Southwest US
NA19904,-0.8729133206409223,-0.15774610719733784,-0.2939581034452638,AFR,ASW,African Ancestry in Southwest US
NA19908,-1.5992405261090508,0.0559576172931688,0.08887962298817287,AFR,ASW,African Ancestry in Southwest US
NA19909,-1.5363193000713071,0.2475880495619217,-0.5029292771243885,AFR,ASW,African Ancestry in Southwest US
NA19913,-0.5778457230177105,-0.4667061257325066,-0.4903112391134009,AFR,ASW,African Ancestry in Southwest US
NA19914,0.03850843715744221,-0.9838093494059056,0.011310396919418007,AFR,ASW,African Ancestry in Southwest US
NA19916,-1.5959959442991862,0.24606362728873635,0.2437238475762663,AFR,ASW,African Ancestry in Southwest US
NA19917,-1.7474384844991164,0.20863341467944607,0.10323209479042668,AFR,ASW,African Ancestry in Southwest US
NA19920,-1.2844225356203256,-0.22922966000784736,-0.26337785345869824,AFR,ASW,African Ancestry in Southwest US
NA19921,-0.6367076151821499,-0.6820802051748499,-0.17028998915063048,AFR,ASW,African Ancestry in Southwest US
NA19922,-0.794032683195595,-0.5755646062444744,-0.27664132068719177,AFR,ASW,African Ancestry in Southwest US
NA19923,-1.5833483564975217,-0.03736706695869458,-0.18432823060018816,AFR,ASW,African Ancestry in Southwest US
NA19982,-1.5565072693119089,0.05448377411006313,-0.2759190661412372,AFR,ASW,African Ancestry in Southwest US
NA19984,-1.0369664041091442,-0.3602848163164077,0.2806813918710888,AFR,ASW,African Ancestry in Southwest US
NA20126,-0.6316253296305624,-0.5116848169737551,0.10469367216336203,AFR,ASW,African Ancestry in Southwest US
NA20127,-1.5743443061675555,-0.04620763015864268,-0.2846948432899182,AFR,ASW,African Ancestry in Southwest US
NA20274,-0.27837608972006217,0.1061458541019568,-1.636441645452088,AFR,ASW,African Ancestry in Southwest US
NA20276,-1.7360457813702297,0.1057757668620668,-0.1661775919447996,AFR,ASW,African Ancestry in Southwest US
NA20278,-0.47188943300197705,-0.6847718180947423,-0.2707951551550918,AFR,ASW,African Ancestry in Southwest US
NA20281,-1.3877294018935251,0.0002020082263629065,0.3202610009563526,AFR,ASW,African Ancestry in Southwest US
NA20282,-1.3397013898523136,0.2166351438467517,0.015677100028219686,AFR,ASW,African Ancestry in Southwest US
NA20287,-1.221065776818214,-0.040394526009667406,-0.33192867169817997,AFR,ASW,African Ancestry in Southwest US
NA20289,-1.485013356326994,0.20339396577083785,0.2683043046130377,AFR,ASW,African Ancestry in Southwest US
NA20291,-1.5307057919293077,0.04957504254247723,-0.011996661547193605,AFR,ASW,African Ancestry in Southwest US
NA20294,-1.699784346380761,0.16695673584285592,0.04005883105801468,AFR,ASW,African Ancestry in Southwest US
NA20296,-0.4552186207710045,-0.7664881918766752,-0.21809342589401115,AFR,ASW,African Ancestry in Southwest US
NA20298,-1.7886084449448258,-0.06111742331711816,-0.014406925520843418,AFR,ASW,African Ancestry in Southwest US
NA20299,-0.4084069275363544,0.3193140950614051,-1.547378453631742,AFR,ASW,African Ancestry in Southwest US
NA20314,0.7021648956826259,-0.3397305026946087,-1.6883699097828258,AFR,ASW,African Ancestry in Southwest US
NA20317,-0.7246212200738776,-0.6035617345004939,-0.13767989593853058,AFR,ASW,African Ancestry in Southwest US
NA20318,-0.8021247746136378,-0.7156684200568967,0.08789426349180418,AFR,ASW,African Ancestry in Southwest US
NA20320,-1.0051160575639662,-0.18418202706469933,-0.1145018824503682,AFR,ASW,African Ancestry in Southwest US
NA20321,-0.7937855591845382,-0.5620418769917395,0.06590441325407495,AFR,ASW,African Ancestry in Southwest US
NA20332,-1.0597363098383965,-0.12895076254197285,0.2415683652155957,AFR,ASW,African Ancestry in Southwest US
NA20334,-0.9225081238481329,-0.11104825370804312,0.12426931289169835,AFR,ASW,African Ancestry in Southwest US
NA20339,-0.9376391016696312,-0.09622814635558156,-0.7828321101539404,AFR,ASW,African Ancestry in Southwest US
